LoanID,PaymentMonth,ScheduledAmount,AmountPaid,PaymentStatus
LN-117669,1,769.03,755.98,On-Time
LN-117669,2,769.03,767.52,On-Time
LN-117669,3,769.03,754.88,On-Time
LN-117669,4,769.03,762.08,On-Time
LN-117669,5,769.03,766.94,On-Time
LN-117669,6,769.03,764.9,On-Time
LN-117669,7,769.03,765.13,On-Time
LN-117669,8,769.03,767.82,On-Time
LN-117669,9,769.03,767.66,On-Time
LN-117669,10,769.03,754.73,On-Time
LN-117669,11,769.03,762.71,On-Time
LN-117669,12,769.03,,Missed
LN-117670,1,614.94,612.77,On-Time
LN-117670,2,614.94,608.28,On-Time
LN-117670,3,614.94,606.55,On-Time
LN-117670,4,614.94,604.8,On-Time
LN-117670,5,614.94,604.38,On-Time
LN-117670,6,614.94,614.57,On-Time
LN-117670,7,614.94,606.58,On-Time
LN-117670,8,614.94,603.55,On-Time
LN-117670,9,614.94,608.76,On-Time
LN-117670,10,614.94,605.24,Late
LN-117670,11,614.94,608.42,On-Time
LN-117670,12,614.94,608.65,On-Time
LN-117671,1,1091.64,1074.41,On-Time
LN-117671,2,1091.64,1083.76,On-Time
LN-117671,3,1091.64,1071.27,On-Time
LN-117671,4,1091.64,1090.66,On-Time
LN-117671,5,1091.64,1085.08,On-Time
LN-117671,6,1091.64,,Missed
LN-117671,7,1091.64,1076.0,On-Time
LN-117671,8,1091.64,1090.53,On-Time
LN-117671,9,1091.64,1074.69,On-Time
LN-117671,10,1091.64,1077.76,On-Time
LN-117671,11,1091.64,1082.23,On-Time
LN-117671,12,1091.64,1072.3,On-Time
LN-117672,1,510.01,503.11,On-Time
LN-117672,2,510.01,509.09,On-Time
LN-117672,3,510.01,504.13,On-Time
LN-117672,4,510.01,499.87,On-Time
LN-117672,5,510.01,508.9,On-Time
LN-117672,6,510.01,499.98,On-Time
LN-117672,7,510.01,502.59,On-Time
LN-117672,8,510.01,500.75,Late
LN-117672,9,510.01,501.68,Late
LN-117672,10,510.01,501.92,Late
LN-117672,11,510.01,504.91,On-Time
LN-117672,12,510.01,0.0,Missed
LN-117673,1,1112.48,1108.55,On-Time
LN-117673,2,1112.48,1108.86,On-Time
LN-117673,3,1112.48,1099.7,On-Time
LN-117673,4,1112.48,1092.8,On-Time
LN-117673,5,1112.48,1092.83,On-Time
LN-117673,6,1112.48,1096.76,On-Time
LN-117673,7,1112.48,1092.65,On-Time
LN-117673,8,1112.48,1099.88,On-Time
LN-117673,9,1112.48,1107.28,On-Time
LN-117673,10,1112.48,1103.45,On-Time
LN-117673,11,1112.48,1109.87,On-Time
LN-117673,12,1112.48,1100.47,On-Time
LN-117674,1,675.4,671.14,On-Time
LN-117674,2,675.4,672.81,Late
LN-117674,3,675.4,674.41,On-Time
LN-117674,4,675.4,670.92,On-Time
LN-117674,5,675.4,667.25,On-Time
LN-117674,6,675.4,665.24,on-time
LN-117674,7,675.4,672.12,On-Time
LN-117674,8,675.4,671.65,On-Time
LN-117674,9,675.4,667.29,ON-TIME
LN-117674,10,675.4,668.26,On-Time
LN-117674,11,675.4,666.64,On-Time
LN-117674,12,675.4,671.17,On-Time
LN-117675,1,365.81,363.02,On-Time
LN-117675,2,365.81,362.05,On-Time
LN-117675,3,365.81,360.27,On-Time
LN-117675,4,365.81,362.77,On-Time
LN-117675,5,365.81,363.01,On-Time
LN-117675,6,365.81,363.34,On-Time
LN-117675,7,365.81,362.63,On-Time
LN-117675,8,365.81,362.7,On-Time
LN-117675,9,365.81,359.66,Late
LN-117675,10,365.81,365.35,On-Time
LN-117675,11,365.81,358.84,On-Time
LN-117675,12,365.81,364.3,On-Time
LN-117676,1,501.43,491.43,On-Time
LN-117676,2,501.43,495.23,Late
LN-117676,3,501.43,497.82,On-Time
LN-117676,4,501.43,494.82,On-Time
LN-117676,5,501.43,501.05,On-Time
LN-117676,6,501.43,499.01,On-Time
LN-117676,7,501.43,492.67,On-Time
LN-117676,8,501.43,498.97,On-Time
LN-117676,9,501.43,493.92,On-Time
LN-117676,10,501.43,492.02,On-Time
LN-117676,11,501.43,499.82,Late
LN-117676,12,501.43,494.87,On-Time
LN-117677,1,200.28,199.48,On-Time
LN-117677,2,200.28,196.95,on-time
LN-117677,3,200.28,200.21,On-Time
LN-117677,4,200.28,198.77,On-Time
LN-117677,5,200.28,197.48,On-Time
LN-117677,6,200.28,197.19,On-Time
LN-117677,7,200.28,197.33,On-Time
LN-117677,8,200.28,198.47,On-Time
LN-117677,9,200.28,200.11,On-Time
LN-117677,10,200.28,199.3,On-Time
LN-117677,11,200.28,198.86,Late
LN-117677,12,200.28,197.46,on-time
LN-117678,1,284.3,284.29,On-Time
LN-117678,2,284.3,283.63,On-Time
LN-117678,3,284.3,280.66,On-Time
LN-117678,4,284.3,278.85,On-Time
LN-117678,5,284.3,283.5,On-Time
LN-117678,6,284.3,282.14,On-Time
LN-117678,7,284.3,283.47,On-Time
LN-117678,8,284.3,283.39,On-Time
LN-117678,9,284.3,279.86,On-Time
LN-117678,10,284.3,281.81,On-Time
LN-117678,11,284.3,282.56,On-Time
LN-117678,12,284.3,279.26,On-Time
LN-117679,1,897.63,0.0,Missed
LN-117679,2,897.63,879.8,On-Time
LN-117679,3,897.63,886.66,On-Time
LN-117679,4,897.63,896.28,On-Time
LN-117679,5,897.63,896.78,On-Time
LN-117679,6,897.63,892.59,On-Time
LN-117679,7,897.63,895.47,On-Time
LN-117679,8,897.63,892.8,On-Time
LN-117679,9,897.63,884.6,On-Time
LN-117679,10,897.63,895.03,On-Time
LN-117679,11,897.63,0.0,Missed
LN-117679,12,897.63,887.17,On-Time
LN-117680,1,1271.68,1255.1,On-Time
LN-117680,2,1271.68,1263.27,On-Time
LN-117680,3,1271.68,1260.29,on-time
LN-117680,4,1271.68,1246.92,On-Time
LN-117680,5,1271.68,0.0,Missed
LN-117680,6,1271.68,0.0,Missed
LN-117680,7,1271.68,,Missed
LN-117680,8,1271.68,,Missed
LN-117680,9,1271.68,1254.63,On-Time
LN-117680,10,1271.68,1268.78,On-Time
LN-117680,11,1271.68,1271.59,On-Time
LN-117680,12,1271.68,1255.91,On-Time
LN-117681,1,375.34,372.52,Late
LN-117681,2,375.34,371.51,On-Time
LN-117681,3,375.34,369.75,On-Time
LN-117681,4,375.34,371.6,On-Time
LN-117681,5,375.34,369.21,On-Time
LN-117681,6,375.34,373.12,On-Time
LN-117681,7,375.34,370.62,On-Time
LN-117681,8,375.34,372.94,On-Time
LN-117681,9,375.34,372.43,On-Time
LN-117681,10,375.34,372.61,On-Time
LN-117681,11,375.34,369.58,On-Time
LN-117681,12,375.34,371.19,On-Time
LN-117682,1,222.71,220.38,on-time
LN-117682,2,222.71,0.0,Missed
LN-117682,3,222.71,220.11,On-Time
LN-117682,4,222.71,222.65,On-Time
LN-117682,5,222.71,222.17,Late
LN-117682,6,222.71,221.33,Late
LN-117682,7,222.71,218.59,On-Time
LN-117682,8,222.71,219.58,On-Time
LN-117682,9,222.71,219.43,On-Time
LN-117682,10,222.71,220.89,On-Time
LN-117682,11,222.71,221.11,On-Time
LN-117682,12,222.71,221.89,On-Time
LN-117683,1,422.33,416.64,On-Time
LN-117683,2,422.33,0.0,Missed
LN-117683,3,422.33,,Missed
LN-117683,4,422.33,417.06,On-Time
LN-117683,5,422.33,0.0,Missed
LN-117683,6,422.33,0.0,Missed
LN-117683,7,422.33,0.0,Missed
LN-117683,8,422.33,416.91,On-Time
LN-117683,9,422.33,420.52,On-Time
LN-117683,10,422.33,0.0,Missed
LN-117683,11,422.33,414.67,On-Time
LN-117683,12,422.33,418.86,On-Time
LN-117684,1,1362.36,1359.39,On-Time
LN-117684,2,1362.36,1353.18,On-Time
LN-117684,3,1362.36,1343.47,On-Time
LN-117684,4,1362.36,1337.02,On-Time
LN-117684,5,1362.36,1357.23,On-Time
LN-117684,6,1362.36,1344.97,On-Time
LN-117684,7,1362.36,1345.22,On-Time
LN-117684,8,1362.36,1335.34,On-Time
LN-117684,9,1362.36,1344.65,On-Time
LN-117684,10,1362.36,1357.18,On-Time
LN-117684,11,1362.36,1341.54,On-Time
LN-117684,12,1362.36,1336.55,On-Time
LN-117685,1,834.8,833.25,On-Time
LN-117685,2,834.8,829.0,On-Time
LN-117685,3,834.8,822.85,On-Time
LN-117685,4,834.8,823.37,On-Time
LN-117685,5,834.8,819.58,On-Time
LN-117685,6,834.8,832.32,On-Time
LN-117685,7,834.8,828.65,On-Time
LN-117685,8,834.8,830.29,On-Time
LN-117685,9,834.8,833.59,On-Time
LN-117685,10,834.8,833.99,On-Time
LN-117685,11,834.8,826.33,On-Time
LN-117685,12,834.8,818.32,On-Time
LN-117686,1,250.67,249.17,On-Time
LN-117686,2,250.67,246.04,On-Time
LN-117686,3,250.67,250.42,On-Time
LN-117686,4,250.67,247.13,On-Time
LN-117686,5,250.67,247.38,On-Time
LN-117686,6,250.67,247.45,On-Time
LN-117686,7,250.67,246.54,On-Time
LN-117686,8,250.67,250.53,On-Time
LN-117686,9,250.67,245.99,On-Time
LN-117686,10,250.67,249.32,On-Time
LN-117686,11,250.67,247.23,On-Time
LN-117686,12,250.67,247.1,On-Time
LN-117687,1,536.76,528.95,On-Time
LN-117687,2,536.76,529.51,On-Time
LN-117687,3,536.76,527.26,On-Time
LN-117687,4,536.76,535.07,On-Time
LN-117687,5,536.76,530.72,On-Time
LN-117687,6,536.76,529.63,On-Time
LN-117687,7,536.76,528.46,On-Time
LN-117687,8,536.76,533.18,On-Time
LN-117687,9,536.76,526.3,On-Time
LN-117687,10,536.76,536.57,On-Time
LN-117687,11,536.76,535.34,On-Time
LN-117687,12,536.76,530.98,On-Time
LN-117688,1,997.44,991.41,On-Time
LN-117688,2,997.44,0.0,Missed
LN-117688,3,997.44,996.65,Late
LN-117688,4,997.44,0.0,Missed
LN-117688,5,997.44,996.38,On-Time
LN-117688,6,997.44,0.0,Missed
LN-117688,7,997.44,,Missed
LN-117688,8,997.44,989.4,On-Time
LN-117688,9,997.44,992.54,On-Time
LN-117688,10,997.44,994.44,On-Time
LN-117688,11,997.44,0.0,Missed
LN-117688,12,997.44,,missed
LN-117689,1,979.23,976.63,On-Time
LN-117689,2,979.23,961.18,Late
LN-117689,3,979.23,961.41,On-Time
LN-117689,4,979.23,965.12,On-Time
LN-117689,5,979.23,964.18,Late
LN-117689,6,979.23,972.29,On-Time
LN-117689,7,979.23,972.43,Late
LN-117689,8,979.23,974.68,On-Time
LN-117689,9,979.23,976.49,On-Time
LN-117689,10,979.23,972.54,On-Time
LN-117689,11,979.23,975.09,On-Time
LN-117689,12,979.23,963.76,On-Time
LN-117690,1,161.5,160.45,On-Time
LN-117690,2,161.5,160.55,On-Time
LN-117690,3,161.5,158.4,On-Time
LN-117690,4,161.5,159.54,On-Time
LN-117690,5,161.5,158.66,On-Time
LN-117690,6,161.5,159.02,On-Time
LN-117690,7,161.5,161.05,On-Time
LN-117690,8,161.5,160.33,On-Time
LN-117690,9,161.5,160.67,On-Time
LN-117690,10,161.5,161.34,On-Time
LN-117690,11,161.5,161.2,On-Time
LN-117690,12,161.5,159.02,On-Time
LN-117691,1,614.75,608.96,On-Time
LN-117691,2,614.75,605.74,On-Time
LN-117691,3,614.75,610.15,Late
LN-117691,4,614.75,614.39,On-Time
LN-117691,5,614.75,608.19,On-Time
LN-117691,6,614.75,608.0,on-time
LN-117691,7,614.75,609.93,On-Time
LN-117691,8,614.75,608.98,On-Time
LN-117691,9,614.75,606.04,On-Time
LN-117691,10,614.75,603.27,On-Time
LN-117691,11,614.75,611.06,On-Time
LN-117691,12,614.75,607.77,On-Time
LN-117692,1,397.32,396.4,On-Time
LN-117692,2,397.32,393.67,On-Time
LN-117692,3,397.32,395.51,On-Time
LN-117692,4,397.32,392.73,On-Time
LN-117692,5,397.32,390.54,On-Time
LN-117692,6,397.32,394.04,On-Time
LN-117692,7,397.32,395.95,On-Time
LN-117692,8,397.32,394.74,On-Time
LN-117692,9,397.32,,Missed
LN-117692,10,397.32,390.92,On-Time
LN-117692,11,397.32,391.1,On-Time
LN-117692,12,397.32,393.36,On-Time
LN-117693,1,162.09,161.75,on-time
LN-117693,2,162.09,161.6,On-Time
LN-117693,3,162.09,159.36,On-Time
LN-117693,4,162.09,160.36,Late
LN-117693,5,162.09,159.45,On-Time
LN-117693,6,162.09,159.45,On-Time
LN-117693,7,162.09,160.39,Late
LN-117693,8,162.09,159.47,Late
LN-117693,9,162.09,160.43,On-Time
LN-117693,10,162.09,161.92,On-Time
LN-117693,11,162.09,160.96,On-Time
LN-117693,12,162.09,159.37,Late
LN-117694,1,752.64,749.74,On-Time
LN-117694,2,752.64,741.82,On-Time
LN-117694,3,752.64,751.9,On-Time
LN-117694,4,752.64,746.59,On-Time
LN-117694,5,752.64,749.98,Late
LN-117694,6,752.64,751.53,On-Time
LN-117694,7,752.64,751.76,On-Time
LN-117694,8,752.64,742.19,On-Time
LN-117694,9,752.64,751.85,On-Time
LN-117694,10,752.64,747.92,Late
LN-117694,11,752.64,738.35,On-Time
LN-117694,12,752.64,748.74,On-Time
LN-117695,1,273.09,269.82,On-Time
LN-117695,2,273.09,270.12,On-Time
LN-117695,3,273.09,268.62,On-Time
LN-117695,4,273.09,268.81,Late
LN-117695,5,273.09,271.71,On-Time
LN-117695,6,273.09,269.6,On-Time
LN-117695,7,273.09,270.43,On-Time
LN-117695,8,273.09,269.6,Late
LN-117695,9,273.09,269.35,On-Time
LN-117695,10,273.09,271.74,Late
LN-117695,11,273.09,271.21,On-Time
LN-117695,12,273.09,272.04,On-Time
LN-117696,1,722.56,708.59,On-Time
LN-117696,2,722.56,715.55,On-Time
LN-117696,3,722.56,712.97,On-Time
LN-117696,4,722.56,722.09,On-Time
LN-117696,5,722.56,721.5,On-Time
LN-117696,6,722.56,721.84,On-Time
LN-117696,7,722.56,717.64,On-Time
LN-117696,8,722.56,712.31,On-Time
LN-117696,9,722.56,,Missed
LN-117696,10,722.56,709.51,On-Time
LN-117696,11,722.56,715.85,On-Time
LN-117696,12,722.56,714.53,On-Time
LN-117697,1,764.71,761.2,On-Time
LN-117697,2,764.71,751.88,Late
LN-117697,3,764.71,756.02,On-Time
LN-117697,4,764.71,756.83,On-Time
LN-117697,5,764.71,756.6,Late
LN-117697,6,764.71,759.84,On-Time
LN-117697,7,764.71,750.01,On-Time
LN-117697,8,764.71,758.74,On-Time
LN-117697,9,764.71,760.26,Late
LN-117697,10,764.71,752.48,On-Time
LN-117697,11,764.71,755.6,On-Time
LN-117697,12,764.71,754.44,On-Time
LN-117698,1,215.48,213.08,On-Time
LN-117698,2,215.48,214.79,On-Time
LN-117698,3,215.48,215.06,On-Time
LN-117698,4,215.48,212.89,Late
LN-117698,5,215.48,211.57,On-Time
LN-117698,6,215.48,211.41,On-Time
LN-117698,7,215.48,212.15,On-Time
LN-117698,8,215.48,211.6,On-Time
LN-117698,9,215.48,213.4,On-Time
LN-117698,10,215.48,212.98,On-Time
LN-117698,11,215.48,212.5,On-Time
LN-117698,12,215.48,215.02,On-Time
LN-117699,1,730.76,729.44,On-Time
LN-117699,2,730.76,716.45,On-Time
LN-117699,3,730.76,,Missed
LN-117699,4,730.76,,Missed
LN-117699,5,730.76,722.51,On-Time
LN-117699,6,730.76,730.06,On-Time
LN-117699,7,730.76,,Missed
LN-117699,8,730.76,719.85,On-Time
LN-117699,9,730.76,723.75,On-Time
LN-117699,10,730.76,0.0,Missed
LN-117699,11,730.76,724.01,On-Time
LN-117699,12,730.76,0.0,Missed
LN-117700,1,560.34,556.99,On-Time
LN-117700,2,560.34,556.96,On-Time
LN-117700,3,560.34,555.5,Late
LN-117700,4,560.34,557.28,On-Time
LN-117700,5,560.34,552.25,On-Time
LN-117700,6,560.34,554.34,Late
LN-117700,7,560.34,558.4,On-Time
LN-117700,8,560.34,549.61,On-Time
LN-117700,9,560.34,555.17,On-Time
LN-117700,10,560.34,0.0,Missed
LN-117700,11,560.34,557.32,late
LN-117700,12,560.34,558.91,On-Time
LN-117701,1,911.56,906.47,On-Time
LN-117701,2,911.56,908.06,On-Time
LN-117701,3,911.56,893.33,On-Time
LN-117701,4,911.56,907.59,On-Time
LN-117701,5,911.56,,Missed
LN-117701,6,911.56,,Missed
LN-117701,7,911.56,,Missed
LN-117701,8,911.56,0.0,Missed
LN-117701,9,911.56,910.19,On-Time
LN-117701,10,911.56,909.74,On-Time
LN-117701,11,911.56,903.18,On-Time
LN-117701,12,911.56,895.51,ON-TIME
LN-117702,1,399.12,396.39,On-Time
LN-117702,2,399.12,395.62,On-Time
LN-117702,3,399.12,397.24,On-Time
LN-117702,4,399.12,391.83,On-Time
LN-117702,5,399.12,394.51,On-Time
LN-117702,6,399.12,392.57,On-Time
LN-117702,7,399.12,399.0,On-Time
LN-117702,8,399.12,396.97,On-Time
LN-117702,9,399.12,394.8,On-Time
LN-117702,10,399.12,398.28,On-Time
LN-117702,11,399.12,0.0,Missed
LN-117702,12,399.12,391.99,On-Time
LN-117703,1,733.46,0.0,Missed
LN-117703,2,733.46,726.53,On-Time
LN-117703,3,733.46,727.64,On-Time
LN-117703,4,733.46,725.89,On-Time
LN-117703,5,733.46,728.66,On-Time
LN-117703,6,733.46,727.57,On-Time
LN-117703,7,733.46,721.57,On-Time
LN-117703,8,733.46,727.04,On-Time
LN-117703,9,733.46,724.5,On-Time
LN-117703,10,733.46,723.66,On-Time
LN-117703,11,733.46,721.9,On-Time
LN-117703,12,733.46,726.63,On-Time
LN-117704,1,1482.24,1454.08,Late
LN-117704,2,1482.24,1480.82,On-Time
LN-117704,3,1482.24,1460.05,On-Time
LN-117704,4,1482.24,1475.61,On-Time
LN-117704,5,1482.24,1460.4,On-Time
LN-117704,6,1482.24,1467.53,On-Time
LN-117704,7,1482.24,1462.47,On-Time
LN-117704,8,1482.24,1471.99,On-Time
LN-117704,9,1482.24,1454.37,On-Time
LN-117704,10,1482.24,1474.26,On-Time
LN-117704,11,1482.24,1460.58,On-Time
LN-117704,12,1482.24,1461.19,On-Time
LN-117705,1,240.8,236.29,On-Time
LN-117705,2,240.8,240.11,On-Time
LN-117705,3,240.8,238.77,On-Time
LN-117705,4,240.8,239.1,Late
LN-117705,5,240.8,240.4,On-Time
LN-117705,6,240.8,237.59,ON-TIME
LN-117705,7,240.8,237.66,Late
LN-117705,8,240.8,239.66,On-Time
LN-117705,9,240.8,239.26,On-Time
LN-117705,10,240.8,237.11,On-Time
LN-117705,11,240.8,239.53,On-Time
LN-117705,12,240.8,236.25,On-Time
LN-117706,1,491.07,483.33,On-Time
LN-117706,2,491.07,489.95,Late
LN-117706,3,491.07,490.27,On-Time
LN-117706,4,491.07,484.91,On-Time
LN-117706,5,491.07,489.92,On-Time
LN-117706,6,491.07,484.8,On-Time
LN-117706,7,491.07,488.51,On-Time
LN-117706,8,491.07,485.78,On-Time
LN-117706,9,491.07,490.93,ON-TIME
LN-117706,10,491.07,487.37,On-Time
LN-117706,11,491.07,486.12,On-Time
LN-117706,12,491.07,481.42,On-Time
LN-117707,1,675.8,665.44,On-Time
LN-117707,2,675.8,671.0,On-Time
LN-117707,3,675.8,665.45,On-Time
LN-117707,4,675.8,672.3,On-Time
LN-117707,5,675.8,663.43,On-Time
LN-117707,6,675.8,672.67,On-Time
LN-117707,7,675.8,662.84,On-Time
LN-117707,8,675.8,674.64,On-Time
LN-117707,9,675.8,667.01,On-Time
LN-117707,10,675.8,665.32,ON-TIME
LN-117707,11,675.8,666.4,On-Time
LN-117707,12,675.8,670.97,On-Time
LN-117708,1,363.29,358.39,On-Time
LN-117708,2,363.29,356.48,On-Time
LN-117708,3,363.29,359.27,On-Time
LN-117708,4,363.29,363.27,Late
LN-117708,5,363.29,362.86,on-time
LN-117708,6,363.29,361.56,On-Time
LN-117708,7,363.29,359.39,On-Time
LN-117708,8,363.29,361.75,On-Time
LN-117708,9,363.29,360.1,On-Time
LN-117708,10,363.29,362.38,Late
LN-117708,11,363.29,356.61,On-Time
LN-117708,12,363.29,,Missed
LN-117709,1,1669.54,1660.45,On-Time
LN-117709,2,1669.54,0.0,Missed
LN-117709,3,1669.54,1659.51,On-Time
LN-117709,4,1669.54,1667.49,On-Time
LN-117709,5,1669.54,0.0,Missed
LN-117709,6,1669.54,,Missed
LN-117709,7,1669.54,1643.3,On-Time
LN-117709,8,1669.54,1668.02,On-Time
LN-117709,9,1669.54,1667.56,On-Time
LN-117709,10,1669.54,0.0,Missed
LN-117709,11,1669.54,0.0,Missed
LN-117709,12,1669.54,1643.69,On-Time
LN-117710,1,961.47,945.5,On-Time
LN-117710,2,961.47,944.92,Late
LN-117710,3,961.47,960.34,Late
LN-117710,4,961.47,945.11,Late
LN-117710,5,961.47,946.69,On-Time
LN-117710,6,961.47,955.92,On-Time
LN-117710,7,961.47,949.34,On-Time
LN-117710,8,961.47,951.83,On-Time
LN-117710,9,961.47,960.53,On-Time
LN-117710,10,961.47,950.29,On-Time
LN-117710,11,961.47,961.11,On-Time
LN-117710,12,961.47,961.16,Late
LN-117711,1,215.8,213.91,On-Time
LN-117711,2,215.8,214.15,On-Time
LN-117711,3,215.8,213.04,On-Time
LN-117711,4,215.8,214.49,On-Time
LN-117711,5,215.8,212.73,On-Time
LN-117711,6,215.8,213.45,Late
LN-117711,7,215.8,212.19,On-Time
LN-117711,8,215.8,212.88,On-Time
LN-117711,9,215.8,213.27,On-Time
LN-117711,10,215.8,214.17,On-Time
LN-117711,11,215.8,213.69,On-Time
LN-117711,12,215.8,215.55,On-Time
LN-117712,1,201.42,197.79,On-Time
LN-117712,2,201.42,199.96,On-Time
LN-117712,3,201.42,199.63,On-Time
LN-117712,4,201.42,197.7,On-Time
LN-117712,5,201.42,199.53,On-Time
LN-117712,6,201.42,201.0,On-Time
LN-117712,7,201.42,197.45,On-Time
LN-117712,8,201.42,198.92,On-Time
LN-117712,9,201.42,201.17,On-Time
LN-117712,10,201.42,199.83,On-Time
LN-117712,11,201.42,199.37,On-Time
LN-117712,12,201.42,199.96,On-Time
LN-117713,1,371.31,368.54,On-Time
LN-117713,2,371.31,365.52,On-Time
LN-117713,3,371.31,369.08,On-Time
LN-117713,4,371.31,369.71,On-Time
LN-117713,5,371.31,364.43,On-Time
LN-117713,6,371.31,369.43,On-Time
LN-117713,7,371.31,368.76,Late
LN-117713,8,371.31,369.68,On-Time
LN-117713,9,371.31,369.6,On-Time
LN-117713,10,371.31,371.05,On-Time
LN-117713,11,371.31,367.92,On-Time
LN-117713,12,371.31,366.57,On-Time
LN-117714,1,247.66,245.96,On-Time
LN-117714,2,247.66,243.74,On-Time
LN-117714,3,247.66,247.15,On-Time
LN-117714,4,247.66,242.91,On-Time
LN-117714,5,247.66,244.96,On-Time
LN-117714,6,247.66,246.85,On-Time
LN-117714,7,247.66,246.91,On-Time
LN-117714,8,247.66,246.1,On-Time
LN-117714,9,247.66,244.96,On-Time
LN-117714,10,247.66,244.58,On-Time
LN-117714,11,247.66,245.27,On-Time
LN-117714,12,247.66,246.78,On-Time
LN-117715,1,262.96,260.99,On-Time
LN-117715,2,262.96,259.01,On-Time
LN-117715,3,262.96,259.93,On-Time
LN-117715,4,262.96,261.54,Late
LN-117715,5,262.96,260.75,On-Time
LN-117715,6,262.96,261.87,On-Time
LN-117715,7,262.96,257.73,On-Time
LN-117715,8,262.96,259.59,On-Time
LN-117715,9,262.96,257.9,Late
LN-117715,10,262.96,260.47,On-Time
LN-117715,11,262.96,0.0,Missed
LN-117715,12,262.96,257.96,On-Time
LN-117716,1,164.77,162.92,On-Time
LN-117716,2,164.77,162.1,On-Time
LN-117716,3,164.77,162.24,On-Time
LN-117716,4,164.77,163.2,On-Time
LN-117716,5,164.77,164.48,On-Time
LN-117716,6,164.77,162.8,On-Time
LN-117716,7,164.77,163.62,On-Time
LN-117716,8,164.77,164.09,On-Time
LN-117716,9,164.77,161.5,On-Time
LN-117716,10,164.77,163.99,On-Time
LN-117716,11,164.77,161.89,Late
LN-117716,12,164.77,0.0,Missed
LN-117717,1,333.78,327.83,On-Time
LN-117717,2,333.78,,Missed
LN-117717,3,333.78,330.49,On-Time
LN-117717,4,333.78,331.98,On-Time
LN-117717,5,333.78,327.18,On-Time
LN-117717,6,333.78,333.66,On-Time
LN-117717,7,333.78,331.22,On-Time
LN-117717,8,333.78,,Missed
LN-117717,9,333.78,331.68,On-Time
LN-117717,10,333.78,328.94,On-Time
LN-117717,11,333.78,331.13,On-Time
LN-117717,12,333.78,328.58,On-Time
LN-117718,1,117.61,116.64,On-Time
LN-117718,2,117.61,116.37,On-Time
LN-117718,3,117.61,117.01,On-Time
LN-117718,4,117.61,117.49,On-Time
LN-117718,5,117.61,116.94,On-Time
LN-117718,6,117.61,117.57,On-Time
LN-117718,7,117.61,117.3,Late
LN-117718,8,117.61,115.86,On-Time
LN-117718,9,117.61,115.8,On-Time
LN-117718,10,117.61,116.85,On-Time
LN-117718,11,117.61,116.61,On-Time
LN-117718,12,117.61,115.83,On-Time
LN-117719,1,1191.6,1172.39,On-Time
LN-117719,2,1191.6,1179.62,On-Time
LN-117719,3,1191.6,1187.48,On-Time
LN-117719,4,1191.6,0.0,Missed
LN-117719,5,1191.6,1183.77,On-Time
LN-117719,6,1191.6,1191.46,On-Time
LN-117719,7,1191.6,1168.1,On-Time
LN-117719,8,1191.6,1180.16,On-Time
LN-117719,9,1191.6,0.0,Missed
LN-117719,10,1191.6,1168.79,On-Time
LN-117719,11,1191.6,1171.24,On-Time
LN-117719,12,1191.6,1175.89,Late
LN-117720,1,128.4,126.01,On-Time
LN-117720,2,128.4,126.93,On-Time
LN-117720,3,128.4,126.35,On-Time
LN-117720,4,128.4,126.76,On-Time
LN-117720,5,128.4,127.03,On-Time
LN-117720,6,128.4,127.88,On-Time
LN-117720,7,128.4,128.14,On-Time
LN-117720,8,128.4,127.76,On-Time
LN-117720,9,128.4,127.84,On-Time
LN-117720,10,128.4,127.01,On-Time
LN-117720,11,128.4,125.85,On-Time
LN-117720,12,128.4,127.47,Late
LN-117721,1,843.92,832.66,On-Time
LN-117721,2,843.92,829.73,On-Time
LN-117721,3,843.92,831.15,On-Time
LN-117721,4,843.92,832.06,On-Time
LN-117721,5,843.92,830.39,On-Time
LN-117721,6,843.92,837.9,On-Time
LN-117721,7,843.92,830.66,On-Time
LN-117721,8,843.92,842.68,On-Time
LN-117721,9,843.92,841.2,On-Time
LN-117721,10,843.92,838.77,On-Time
LN-117721,11,843.92,838.34,On-Time
LN-117721,12,843.92,827.25,ON-TIME
LN-117722,1,1190.1,1189.87,On-Time
LN-117722,2,1190.1,1180.59,On-Time
LN-117722,3,1190.1,1170.29,On-Time
LN-117722,4,1190.1,,Missed
LN-117722,5,1190.1,1188.64,Late
LN-117722,6,1190.1,,Missed
LN-117722,7,1190.1,0.0,Missed
LN-117722,8,1190.1,0.0,Missed
LN-117722,9,1190.1,1178.0,On-Time
LN-117722,10,1190.1,0.0,Missed
LN-117722,11,1190.1,1180.81,Late
LN-117722,12,1190.1,0.0,Missed
LN-117723,1,1120.32,1106.93,On-Time
LN-117723,2,1120.32,1103.21,On-Time
LN-117723,3,1120.32,1115.56,On-Time
LN-117723,4,1120.32,1101.93,On-Time
LN-117723,5,1120.32,1114.12,On-Time
LN-117723,6,1120.32,1101.69,On-Time
LN-117723,7,1120.32,1106.4,On-Time
LN-117723,8,1120.32,1111.03,Late
LN-117723,9,1120.32,1116.58,On-Time
LN-117723,10,1120.32,1109.89,On-Time
LN-117723,11,1120.32,1101.92,On-Time
LN-117723,12,1120.32,1112.03,On-Time
LN-117724,1,455.31,454.52,On-Time
LN-117724,2,455.31,452.86,on-time
LN-117724,3,455.31,454.01,On-Time
LN-117724,4,455.31,454.24,Late
LN-117724,5,455.31,454.01,On-Time
LN-117724,6,455.31,454.69,On-Time
